"행정구역별","연령·교육정도별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라북도","전체","경력단절여성 비율 2","%","37.41839","44.22152","37.03089","45.72622","49.33944","42.57585","43.59144","44.27642","40.93611","40.54663","37.7",
"전라북도","15-19세","15-54세 기혼 여성","명","42.853","332.485","317.711","172.111","","187.476","429.659","47.607","198.33","53.269","",
"전라북도","15-19세","경제활동인구","명","30.527","0","0","0","","0","0","0","42.602","0","",
"전라북도","15-19세","취업자","명","30.527","0","0","0","","0","0","0","42.602","0","",
"전라북도","15-19세","실업자","명","0","0","0","0","","0","0","0","0","0","",
"전라북도","15-19세","비경제활동인구","명","12.326","332.485","317.711","172.111","","187.476","429.659","47.607","155.728","53.269","",
"전라북도","15-19세","비취업자(실업자+비경활)","명","12.326","332.485","317.711","172.111","","187.476","429.659","47.607","155.73","53.269","",
"전라북도","15-19세","경력단절여성","명","","","","135.647","","","168.189","","38.165","53.269","",
"전라북도","15-19세","경제활동참가율","%","71.23655","0","0","0","","0","0","0","21.48036","0","",
"전라북도","15-19세","실업률","%","0","","","","","","","","0","-","",
"전라북도","15-19세","고용률","%","71.23655","0","0","0","","0","0","0","21.48036","0","",
"전라북도","15-19세","경력단절여성 비율 1","%","","","","78.81367","","","39.14476","","19.24318","100","",
"전라북도","15-19세","경력단절여성 비율 2","%","","","","78.81367","","","39.14476","","24.50747","100","",
"전라북도","20-24세","15-54세 기혼 여성","명","4731.517","5032.84","3427.021","2342.77","2826.361","2992.651","2565.891","2430.025","2010.879","2003.585","1422.394",
"전라북도","20-24세","경제활동인구","명","1011.969","2610.877","1225.667","501.228","921.319","375.437","495.63","967.777","517.962","908.758","470.212",
"전라북도","20-24세","취업자","명","971.986","2610.877","1225.667","501.228","921.319","375.437","495.63","967.777","517.962","908.758","470.212",
"전라북도","20-24세","실업자","명","39.983","0","0","0","0","0","0","0","0","0","0",
"전라북도","20-24세","비경제활동인구","명","3719.548","2421.963","2201.354","1841.542","1905.042","2617.214","2070.261","1462.248","1492.917","1094.827","952.182",
"전라북도","20-24세","비취업자(실업자+비경활)","명","3759.531","2421.963","2201.354","1841.542","1905.042","2617.214","2070.261","1462.248","1492.92","1094.827","952.182",
"전라북도","20-24세","경력단절여성","명","879.219","1562.63","1157.851","938.058","721.604","780.298","481.785","342.331","304.952","549.732","116.911",
"전라북도","20-24세","경제활동참가율","%","21.38783","51.87681","35.76479","21.39467","32.59736","12.5453","19.3161","39.8258","25.75799","45.3566","33.1",
"전라북도","20-24세","실업률","%","3.95101","0","0","0","0","0","0","0","0","0","0",
"전라북도","20-24세","고용률","%","20.5428","51.87681","35.76479","21.39467","32.59736","12.5453","19.3161","39.8258","25.75799","45.3566","100",
"전라북도","20-24세","경력단절여성 비율 1","%","18.58218","31.04867","33.78593","40.04055","25.5312","26.07381","18.77652","14.08755","15.16511","27.43742","8.2",
"전라북도","20-24세","경력단절여성 비율 2","%","23.3864","64.51915","52.59722","50.93872","37.87864","29.81407","23.2717","23.41128","20.42659","50.21177","12.3",
"전라북도","25-29세","15-54세 기혼 여성","명","22602.397","18935.902","19248.303","14331.123","14213.388","13239.08","13287.291","11145.528","10680.003","7939.722","7834.398",
"전라북도","25-29세","경제활동인구","명","10130.544","7980.24","8580.251","6848.955","7076.26","7621.739","6529.348","4744.25","4911.219","3154.59","4626.962",
"전라북도","25-29세","취업자","명","10092.423","7747.17","8568.761","6836.54","6911.719","7621.739","6220.262","4411.71","4911.219","3154.59","4002.491",
"전라북도","25-29세","실업자","명","38.121","233.07","11.49","12.415","164.541","0","309.086","332.54","0","0","624.471",
"전라북도","25-29세","비경제활동인구","명","12471.853","10955.662","10668.052","7482.168","7137.128","5617.341","6757.943","6401.278","5768.784","4785.132","3207.436",
"전라북도","25-29세","비취업자(실업자+비경활)","명","12509.974","11188.732","10679.542","7494.583","7301.669","5617.341","7067.029","6733.818","5768.78","4785.132","3831.907",
"전라북도","25-29세","경력단절여성","명","6544.947","7083.134","6971.687","4431.702","4458.443","2923.291","3476.094","3000.244","2512.826","2291.188","1530.907",
"전라북도","25-29세","경제활동참가율","%","44.82066","42.14344","44.57666","47.79078","49.78588","57.57","49.1398","42.5664","45.98518","39.73174","59.1",
"전라북도","25-29세","실업률","%",".3763","2.92059",".13391",".18127","2.32525","0","4.7338","7.00933","0","0","13.5",
"전라북도","25-29세","고용률","%","44.652","40.9126","44.51697","47.70415","48.62823","57.57","46.81362","39.58278","45.98518","39.73174","86.5",
"전라북도","25-29세","경력단절여성 비율 1","%","28.95687","37.40584","36.21975","30.92362","31.36791","22.08077","26.16104","26.91881","23.52833","28.85728","19.5",
"전라북도","25-29세","경력단절여성 비율 2","%","52.31783","63.30596","65.28077","59.13207","61.0606","52.04048","49.18749","44.55487","43.55902","47.8814","40",
"전라북도","30-34세","15-54세 기혼 여성","명","44659.601","45013.982","44341.835","44542.381","41875.592","38111.699","35366.704","30329.734","27153.375","28240.022","23096.588",
"전라북도","30-34세","경제활동인구","명","21776.449","17980.872","20597.603","22132.643","21189.871","20334.201","16156.565","16872.328","15515.146","16526.126","13059.605",
"전라북도","30-34세","취업자","명","20547.235","17970.8","20538.687","22066.292","21173.482","20134.841","16116.339","16580.44","14945.457","15817.76","12899.155",
"전라북도","30-34세","실업자","명","1229.214","10.072","58.916","66.351","16.389","199.36","40.226","291.888","569.689","708.366","160.45",
"전라북도","30-34세","비경제활동인구","명","22883.152","27033.11","23744.232","22409.738","20685.721","17777.498","19210.139","13457.406","11638.229","11713.896","10036.983",
"전라북도","30-34세","비취업자(실업자+비경활)","명","24112.366","27043.182","23803.148","22476.089","20702.11","17976.858","19250.365","13749.294","12207.92","12422.262","10197.433",
"전라북도","30-34세","경력단절여성","명","16088.086","18916.922","14822.702","16116.27","15157.938","12115.548","13460.817","9775.902","8362.867","7873.493","5469.031",
"전라북도","30-34세","경제활동참가율","%","48.76096","39.94508","46.45185","49.68895","50.60196","53.35422","45.68298","55.62966","57.13892","58.52023","56.5",
"전라북도","30-34세","실업률","%","5.64469",".05602",".28603",".29979",".07734",".98042",".24898","1.72998","3.67182","4.28634","1.2",
"전라북도","30-34세","고용률","%","46.00855","39.92271","46.31898","49.53999","50.56282","52.83113","45.56924","54.66728","55.04088","56.01185","98.8",
"전라북도","30-34세","경력단절여성 비율 1","%","36.0238","42.02455","33.42826","36.18188","36.19755","31.78958","38.06071","32.23207","30.79863","27.88062","23.7",
"전라북도","30-34세","경력단절여성 비율 2","%","66.72131","69.9508","62.27202","71.70407","73.21929","67.39525","69.925","71.10112","68.50363","63.38212","53.6",
"전라북도","35-39세","15-54세 기혼 여성","명","63244.92","59027.653","57355.076","54406.6","52037.838","51971.392","53566.83","49114.706","48964.591","43305.088","42500.931",
"전라북도","35-39세","경제활동인구","명","35931.684","31175.718","31898.256","30659.398","30958.869","29119.741","31390.423","27459.061","31533.698","25585.065","26820.89",
"전라북도","35-39세","취업자","명","35493.551","30926.387","31897.256","29287.028","30573.868","28760.575","31211","27235.822","30891.687","25225.613","26156.853",
"전라북도","35-39세","실업자","명","438.133","249.331","1","1372.37","385.001","359.166","179.423","223.239","642.011","359.452","664.037",
"전라북도","35-39세","비경제활동인구","명","27313.236","27851.935","25456.82","23747.202","21078.969","22851.651","22176.407","21655.645","17430.893","17720.023","15680.041",
"전라북도","35-39세","비취업자(실업자+비경활)","명","27751.369","28101.266","25457.82","25119.572","21463.97","23210.817","22355.83","21878.884","18072.9","18079.475","16344.078",
"전라북도","35-39세","경력단절여성","명","13455.791","17113.189","13668.94","15203.47","14479.612","14775.215","14309.898","13851.689","10831.409","11361.136","8482.006",
"전라북도","35-39세","경제활동참가율","%","56.81355","52.81545","55.6154","56.35235","59.493","56.03033","58.60049","55.90802","64.40102","59.08097","63.1",
"전라북도","35-39세","실업률","%","1.21935",".79976",".00313","4.47618","1.24359","1.23341",".57159",".81299","2.03595","1.40493","2.5",
"전라북도","35-39세","고용률","%","56.12079","52.39305","55.61366","53.82992","58.75315","55.33924","58.26553","55.4535","63.08985","58.25092","97.5",
"전라북도","35-39세","경력단절여성 비율 1","%","21.27569","28.99182","23.83214","27.94416","27.82516","28.42952","26.7141","28.20273","22.1209","26.23511","20",
"전라북도","35-39세","경력단절여성 비율 2","%","48.48694","60.89828","53.6925","60.5244","67.46008","63.65659","64.00969","63.31077","59.93176","62.83997","51.9",
"전라북도","40-44세","15-54세 기혼 여성","명","68228.432","66319.848","65911.111","68230.444","69266.618","66509.975","61803.565","61435.275","58356.813","54929.666","53478.256",
"전라북도","40-44세","경제활동인구","명","47018.659","42469.033","36968.116","41979.471","46199.145","44360.628","43540.06","39558.381","40733.559","34076.831","35621.238",
"전라북도","40-44세","취업자","명","45846.001","42329.432","36663.979","40429.66","45491.258","44322.245","43143.445","38379.903","40649.997","33432.946","34897.116",
"전라북도","40-44세","실업자","명","1172.658","139.601","304.137","1549.811","707.887","38.383","396.615","1178.478","83.562","643.885","724.122",
"전라북도","40-44세","비경제활동인구","명","21209.773","23850.815","28942.995","26250.973","23067.473","22149.347","18263.505","21876.894","17623.254","20852.835","17857.018",
"전라북도","40-44세","비취업자(실업자+비경활)","명","22382.431","23990.416","29247.132","27800.784","23775.36","22187.73","18660.12","23055.372","17706.82","21496.72","18581.14",
"전라북도","40-44세","경력단절여성","명","5930.674","8989.855","8104.479","12303.515","13388.383","9045.157","7288.869","10527.322","8996.838","8772.773","8228.033",
"전라북도","40-44세","경제활동참가율","%","68.91359","64.03669","56.08784","61.52601","66.69756","66.69771","70.44911","64.39034","69.80086","62.03721","66.6",
"전라북도","40-44세","실업률","%","2.49403",".32871",".8227","3.69183","1.53225",".08652",".91092","2.97909",".20514","1.88951","2",
"전라북도","40-44세","고용률","%","67.19486","63.82619","55.6264","59.25458","65.67559","66.64","69.80737","62.47209","69.65767","60.86501","98",
"전라북도","40-44세","경력단절여성 비율 1","%","8.69238","13.5553","12.29607","18.0323","19.32877","13.5997","11.79361","17.13563","15.41695","15.97092","15.4",
"전라북도","40-44세","경력단절여성 비율 2","%","26.49701","37.47269","27.71034","44.256","56.31201","40.76648","39.06121","45.66104","50.81003","40.80982","44.3",
"전라북도","45-49세","15-54세 기혼 여성","명","68584.926","65050.713","67153.143","68207.973","70102.285","68891.12","71460.121","69876.534","69314.238","68682.659","65597.165",
"전라북도","45-49세","경제활동인구","명","50728.029","44965.907","45487.416","42952.561","46598.676","51897.44","52337.933","51735.976","51891.734","48729.983","46112.049",
"전라북도","45-49세","취업자","명","50168.201","44885.601","44122.106","42774.043","46464.527","51723.809","51247.266","51342.27","51266.277","48377.894","45992.934",
"전라북도","45-49세","실업자","명","559.828","80.306","1365.31","178.518","134.149","173.631","1090.667","393.706","625.457","352.089","119.115",
"전라북도","45-49세","비경제활동인구","명","17856.897","20084.806","21665.727","25255.412","23503.609","16993.68","19122.188","18140.558","17422.504","19952.676","19485.116",
"전라북도","45-49세","비취업자(실업자+비경활)","명","18416.725","20165.112","23031.037","25433.93","23637.758","17167.311","20212.855","18534.264","18047.96","20304.765","19604.231",
"전라북도","45-49세","경력단절여성","명","3156.593","3215.814","3939.545","6357.686","6749.807","4064.334","5907.586","6387.421","4245.056","5682.473","5352.523",
"전라북도","45-49세","경제활동참가율","%","73.96382","69.12439","67.73684","62.97293","66.47241","75.33255","73.24076","74.03913","74.86447","70.94947","70.3",
"전라북도","45-49세","실업률","%","1.10359",".17859","3.00151",".41562",".28788",".33457","2.08389",".76099","1.20531",".72253",".3",
"전라북도","45-49세","고용률","%","73.14756","69.00094","65.70371","62.71121","66.28104","75.08052","71.7145","73.4757","73.96212","70.43684","99.7",
"전라북도","45-49세","경력단절여성 비율 1","%","4.60246","4.94355","5.86651","9.32103","9.62851","5.89965","8.26697","9.14101","6.12436","8.27352","8.2",
"전라북도","45-49세","경력단절여성 비율 2","%","17.13982","15.94741","17.10537","24.99687","28.55519","23.67484","29.22688","34.46277","23.52097","27.98591","27.3",
"전라북도","50-54세","15-54세 기혼 여성","명","72108.203","75751.376","73898.977","72322.73","70127.619","68570.537","70074.392","71789.302","69092.042","68856.579","69896.396",
"전라북도","50-54세","경제활동인구","명","53091.035","54588.917","51795.163","47643.046","46461.031","46203.168","49562.533","50657.353","47569.22","46541.814","49075.159",
"전라북도","50-54세","취업자","명","52819.055","54586.917","51582.518","47366.629","46428.393","46069.636","48536.902","49948.089","47083.591","46124.865","48628.064",
"전라북도","50-54세","실업자","명","271.98","2","212.645","276.417","32.638","133.532","1025.631","709.264","485.629","416.949","447.095",
"전라북도","50-54세","비경제활동인구","명","19017.168","21162.459","22103.814","24679.684","23666.588","22367.369","20511.859","21131.949","21522.822","22314.765","20821.237",
"전라북도","50-54세","비취업자(실업자+비경활)","명","19289.148","21164.459","22316.459","24956.101","23699.226","22500.901","21537.49","21841.213","22008.45","22731.714","21268.332",
"전라북도","50-54세","경력단절여성","명","1927.735","2555.543","2087.182","6378.816","5477.69","3753.606","3547.667","3624.88","3786.103","4355.126","5023.358",
"전라북도","50-54세","경제활동참가율","%","73.6269","72.06327","70.08915","65.87562","66.25212","67.3805","70.72845","70.56393","68.84906","67.5924","70.2",
"전라북도","50-54세","실업률","%",".51229",".00366",".41055",".58018",".07025",".28901","2.06937","1.40012","1.02089",".89586",".9",
"전라북도","50-54세","고용률","%","73.24972","72.06063","69.8014","65.49342","66.20557","67.18576","69.26482","69.57595","68.14619","66.98687","99.1",
"전라북도","50-54세","경력단절여성 비율 1","%","2.67339","3.37359","2.82437","8.81993","7.81103","5.47408","5.06272","5.04933","5.4798","6.32492","7.2",
"전라북도","50-54세","경력단절여성 비율 2","%","9.99388","12.07469","9.35266","25.56015","23.11337","16.68203","16.47205","16.59651","17.20295","19.15881","23.6",
"전라북도","초졸이하","15-54세 기혼 여성","명","26921.709","23857.474","17152.618","14031.604","13588.35","10936.948","8895.069","7653.16","5292.727","4337.116","4591.943",
"전라북도","초졸이하","경제활동인구","명","21067.027","16151.16","11405.685","7636.796","8230.132","6701.299","5006.698","4550.35","2962.015","2622.324","2921.324",
"전라북도","초졸이하","취업자","명","20918.78","16115.885","11264.977","7497.968","8219.805","6693.895","4987.25","4540.687","2952.833","2594.425","2872.076",
"전라북도","초졸이하","실업자","명","148.247","35.275","140.708","138.828","10.327","7.404","19.448","9.663","9.182","27.899","49.248",
"전라북도","초졸이하","비경제활동인구","명","5854.682","7706.314","5746.933","6394.808","5358.218","4235.649","3888.371","3102.81","2330.712","1714.792","1670.619",
"전라북도","초졸이하","비취업자(실업자+비경활)","명","6002.929","7741.589","5887.641","6533.636","5368.545","4243.053","3907.819","3112.473","2339.89","1742.691","1719.867",
"전라북도","초졸이하","경력단절여성","명","661.902","1033.606","160.821","775.075","1413.317","464.35","146.822","583.394","155.8","139.597","185.759",
"전라북도","초졸이하","경제활동참가율","%","78.25293","67.69853","66.4953","54.42568","60.56756","61.27211","56.28622","59.45714","55.96387","60.46239","63.6",
"전라북도","초졸이하","실업률","%",".70369",".21841","1.23367","1.81788",".12548",".11049",".38844",".21236",".30999","1.0639","1.7",
"전라북도","초졸이하","고용률","%","77.70227","67.55068","65.67497","53.43629","60.49156","61.20441","56.06758","59.33088","55.79039","59.81913","98.3",
"전라북도","초졸이하","경력단절여성 비율 1","%","2.45862","4.33242",".93759","5.52378","10.40095","4.2457","1.6506","7.62292","2.94366","3.21866","4",
"전라북도","초졸이하","경력단절여성 비율 2","%","11.02632","13.35134","2.7315","11.86284","26.32589","10.94377","3.75713","18.74374","6.65842","8.01043","10.8",
"전라북도","중졸","15-54세 기혼 여성","명","41281.333","34605.049","32927.972","27064.212","26377.52","21070.043","19054.938","17130.148","15398.693","13132.734","11708.95",
"전라북도","중졸","경제활동인구","명","29521.93","25943.553","22929.993","17798.89","16278.928","14058.425","12515.085","11221.298","10047.631","8968.237","7307.809",
"전라북도","중졸","취업자","명","29017.425","25918.207","22368.1","17545.581","16118.056","13945.184","12270.384","11172.647","9891.007","8756.101","7232.516",
"전라북도","중졸","실업자","명","504.505","25.346","561.893","253.309","160.872","113.241","244.701","48.651","156.624","212.136","75.293",
"전라북도","중졸","비경제활동인구","명","11759.403","8661.496","9997.979","9265.322","10098.592","7011.618","6539.853","5908.85","5351.062","4164.497","4401.141",
"전라북도","중졸","비취업자(실업자+비경활)","명","12263.908","8686.842","10559.872","9518.631","10259.464","7124.859","6784.554","5957.501","5507.69","4376.633","4476.434",
"전라북도","중졸","경력단절여성","명","2077.276","1402.758","820.349","2050.193","1486.842","733.035","1957.223","1823.059","2165.525","827.102","757.806",
"전라북도","중졸","경제활동참가율","%","71.51399","74.97043","69.63682","65.76541","61.71516","66.72234","65.67896","65.50614","65.24989","68.28918","62.4",
"전라북도","중졸","실업률","%","1.70892",".0977","2.45047","1.42317",".98822",".8055","1.95525",".43356","1.55882","2.36541","1",
"전라북도","중졸","고용률","%","70.29188","74.89718","67.93039","64.82945","61.10527","66.18489","64.39477","65.22213","64.23277","66.67386","99",
"전라북도","중졸","경력단절여성 비율 1","%","5.032","4.05362","2.49134","7.57529","5.63678","3.47904","10.27147","10.6424","14.06304","6.29802","6.5",
"전라북도","중졸","경력단절여성 비율 2","%","16.93812","16.14808","7.76855","21.53874","14.49239","10.28841","28.84822","30.60107","39.31824","18.89813","16.9",
"전라북도","고졸","15-54세 기혼 여성","명","160673.078","155327.353","154886.576","152431.594","151579.822","143517.234","142619.797","127062.654","126091.411","124138.773","123225.77",
"전라북도","고졸","경제활동인구","명","98258.986","86002.546","85988.941","85014.605","92875.7","90557.329","89696.153","79843.165","82940.71","73654.853","76965.836",
"전라북도","고졸","취업자","명","96684.031","85573.983","84965.505","83446.93","92387.56","90180.906","88114.289","77780.936","81980.321","72274.808","75673.3",
"전라북도","고졸","실업자","명","1574.955","428.563","1023.436","1567.675","488.14","376.423","1581.864","2062.229","960.389","1380.045","1292.536",
"전라북도","고졸","비경제활동인구","명","62414.092","69324.807","68897.635","67416.989","58704.122","52959.905","52923.644","47219.489","43150.701","50483.92","46259.934",
"전라북도","고졸","비취업자(실업자+비경활)","명","63989.047","69753.37","69921.071","68984.664","59192.262","53336.328","54505.508","49281.718","44111.09","51863.965","47552.47",
"전라북도","고졸","경력단절여성","명","21384.853","30126.661","23861.861","29105.687","28436.062","20619.798","21425.291","18425.397","14756.681","18330.806","16066.773",
"전라북도","고졸","경제활동참가율","%","61.1546","55.36858","55.51736","55.7723","61.27181","63.09857","62.8918","62.83763","65.77824","59.33267","62.5",
"전라북도","고졸","실업률","%","1.60286",".49831","1.19019","1.84401",".52558",".41567","1.76358","2.58285","1.15792","1.87366","1.7",
"전라북도","고졸","고용률","%","60.17438","55.09267","54.8566","54.74385","60.94977","62.83629","61.78265","61.21463","65.01658","58.22098","98.3",
"전라북도","고졸","경력단절여성 비율 1","%","13.30954","19.39559","15.40602","19.09426","18.75979","14.36747","15.02266","14.50103","11.70316","14.76638","13",
"전라북도","고졸","경력단절여성 비율 2","%","33.41955","43.19026","34.12685","42.19153","48.04017","38.65995","39.30849","37.3879","33.45345","35.34401","33.8",
"전라북도","대졸이상","15-54세 기혼 여성","명","115326.729","121674.923","126686.011","131028.722","128904.009","134949.705","137984.649","144322.749","138987.44","132401.967","124299.465",
"전라북도","대졸이상","경제활동인구","명","70870.953","73674.305","76227.853","82267.011","82020.411","88595.301","92794.556","96380.313","96764.784","90277.753","88591.146",
"전라북도","대졸이상","취업자","명","69348.743","73449.109","76000.392","80770.941","81239.145","88188.297","91598.921","95371.741","95484.631","89417.092","87268.933",
"전라북도","대졸이상","실업자","명","1522.21","225.196","227.461","1496.07","781.266","407.004","1195.635","1008.572","1280.153","860.661","1322.213",
"전라북도","대졸이상","비경제활동인구","명","44455.776","48000.618","50458.158","48761.711","46883.598","46354.404","45190.093","47942.436","42222.656","42124.214","35708.319",
"전라북도","대졸이상","비취업자(실업자+비경활)","명","45977.986","48225.814","50685.619","50257.781","47664.864","46761.408","46385.728","48951.008","43502.81","42984.875","37030.532",
"전라북도","대졸이상","경력단절여성","명","23859.014","26874.062","25909.355","29934.209","29097.256","25640.266","25111.569","26677.939","22000.21","21641.685","17192.431",
"전라북도","대졸이상","경제활동참가율","%","61.45232","60.55011","60.17069","62.78548","63.62906","65.65061","67.24991","66.7811","69.62124","68.1846","71.3",
"전라북도","대졸이상","실업률","%","2.14786",".30566",".2984","1.81855",".95253",".4594","1.28848","1.04645","1.32295",".95335","1.5",
"전라북도","대졸이상","고용률","%","60.13241","60.36503","59.99115","61.64369","63.02298","65.34901","66.38341","66.08226","68.70019","67.53456","98.5",
"전라북도","대졸이상","경력단절여성 비율 1","%","20.68819","22.08677","20.45163","22.84553","22.57281","18.99987","18.19881","18.48492","15.82892","16.34544","13.8",
"전라북도","대졸이상","경력단절여성 비율 2","%","51.89226","55.72547","51.11776","59.56134","61.0455","54.83211","54.13641","54.49926","50.57193","50.34721","46.4",
"전라남도","전체","15-54세 기혼 여성","명","323368.78","319052.207","309919.51","305782.799","300322.41","299219.793","293094.338","287561.272","278569.736","265220.702","251449.709",
"전라남도","전체","경제활동인구","명","211305.396","209172.428","200693.546","194721.281","193602.071","195280.789","187621.654","186070.081","185658.263","175609.903","171651.802",
"전라남도","전체","취업자","명","207644.192","206840.811","198279.16","191108.356","191491.703","192176.758","181685.126","183368.233","183411.781","171867.42","167774.075",
"전라남도","전체","실업자","명","3661.204","2331.617","2414.386","3612.925","2110.368","3104.031","5936.528","2701.848","2246.482","3742.483","3877.727",
"전라남도","전체","비경제활동인구","명","112063.384","109879.779","109225.964","111061.518","106720.339","103939.004","105472.684","101491.191","92911.473","89610.799","79797.907",
"전라남도","전체","비취업자(실업자+비경활)","명","115724.588","112211.396","111640.35","114674.443","108830.707","107043.035","111409.212","104193.039","95157.96","93353.282","83675.634",
"전라남도","전체","경력단절여성","명","51069.058","56732.092","56953.422","62476.913","55540.78","57925.01","56138.02","54135.592","51630.385","44293.757","37858.731",
"전라남도","전체","경제활동참가율","%","65.34502","65.56056","64.75667","63.67961","64.46474","65.26333","64.01408","64.70624","66.64696","66.21274","68.3",
"전라남도","전체","실업률","%","1.73266","1.11469","1.20302","1.85543","1.09005","1.58952","3.1641","1.45206","1.21001","2.13113","2.3",
"전라남도","전체","고용률","%","64.21281","64.82977","63.97763","62.49807","63.76204","64.22595","61.98862","63.76667","65.84053","64.80166","97.7",
"전라남도","전체","경력단절여성 비율 1","%","15.79282","17.78144","18.37684","20.43179","18.49372","19.35868","19.15357","18.82576","18.5341","16.70072","15.1",
"전라남도","전체","경력단절여성 비율 2","%","44.12982","50.55823","51.01509","54.48199","51.03411","54.11376","50.38903","51.95701","54.25756","47.44746","45.2",
"전라남도","15-19세","15-54세 기혼 여성","명","80.162","148.236","108.759","102.422","","154.526","57.918","164.1","","105.445","",
"전라남도","15-19세","경제활동인구","명","0","73.795","90.15","37.632","","119.379","0","0","","0","",
"전라남도","15-19세","취업자","명","0","73.795","90.15","37.632","","118.379","0","0","","0","",
"전라남도","15-19세","실업자","명","0","0","0","0","","1","0","0","","0","",
"전라남도","15-19세","비경제활동인구","명","80.162","74.441","18.609","64.79","","35.147","57.918","164.1","","105.445","",
"전라남도","15-19세","비취업자(실업자+비경활)","명","80.162","74.441","18.609","64.79","","36.147","57.918","164.1","","105.445","",
"전라남도","15-19세","경력단절여성","명","80.162","35.853","","","","","","","","0","",
"전라남도","15-19세","경제활동참가율","%","0","49.7821","82.88969","36.74211","","77.25496","0","0","","0","",
"전라남도","15-19세","실업률","%","","0","0","0","",".83767","","","","-","",
"전라남도","15-19세","고용률","%","0","49.7821","82.88969","36.74211","","76.60782","0","0","","0","",
"전라남도","15-19세","경력단절여성 비율 1","%","100","24.18643","","","","","","","","","",
"전라남도","15-19세","경력단절여성 비율 2","%","100","48.16297","","","","","","","","","",
"전라남도","20-24세","15-54세 기혼 여성","명","4467.173","6177.696","4946.014","4404.598","4161.258","4011.879","4140.393","3358.478","3253.854","2261.007","1582.774",
"전라남도","20-24세","경제활동인구","명","1221.098","2703.065","2441.455","3047.307","2055.693","1598.177","1089.666","649.209","1225.306","468.283","529.686",
"전라남도","20-24세","취업자","명","1221.098","2599.172","2441.455","2339.479","2055.693","1365.888","895.955","649.209","882.056","468.283","529.686",
"전라남도","20-24세","실업자","명","0","103.893","0","707.828","0","232.289","193.711","0","343.25","0","0",
"전라남도","20-24세","비경제활동인구","명","3246.075","3474.631","2504.559","1357.291","2105.565","2413.702","3050.727","2709.269","2028.548","1792.724","1053.088",
"전라남도","20-24세","비취업자(실업자+비경활)","명","3246.075","3578.524","2504.559","2065.119","2105.565","2645.991","3244.438","2709.269","2371.8","1792.724","1053.088",
"전라남도","20-24세","경력단절여성","명","1518.44","1187.154","1440.46","1208.007","1227.649","835.542","1611.024","1343.265","1071.428","567.208","238.864",
"전라남도","20-24세","경제활동참가율","%","27.33492","43.75523","49.36207","69.18468","49.40076","39.83612","26.31794","19.33045","37.65707","20.71126","33.5",
"전라남도","20-24세","실업률","%","0","3.84353","0","23.22798","0","14.53462","17.7771","0","28.01341","0","0",
"전라남도","20-24세","고용률","%","27.33492","42.07349","49.36207","53.11447","49.40076","34.04609","21.63937","19.33045","27.10804","20.71126","100",
"전라남도","20-24세","경력단절여성 비율 1","%","33.99107","19.21678","29.12365","27.42604","29.50187","20.8267","38.90993","39.99624","32.92797","25.08652","15.1",
"전라남도","20-24세","경력단절여성 비율 2","%","46.77772","33.1744","57.51352","58.49576","58.30497","31.57766","49.65495","49.58035","45.17366","31.63945","22.7",
"전라남도","25-29세","15-54세 기혼 여성","명","21177.684","18159.838","16634.59","17890.414","16758.836","17353.155","14753.239","14560.449","12871.207","10101.158","8925.346",
"전라남도","25-29세","경제활동인구","명","9295.481","8975.961","7461.039","8393.752","6834.453","7408.874","8916.632","8064.631","8201.835","4857.471","4457.558",
"전라남도","25-29세","취업자","명","9295.481","8975.961","7334.859","8294.68","6812.026","7234.132","8004.171","8011.76","7700.595","4528.411","4302.021",
"전라남도","25-29세","실업자","명","0","0","126.18","99.072","22.427","174.742","912.461","52.871","501.24","329.06","155.537",
"전라남도","25-29세","비경제활동인구","명","11882.203","9183.877","9173.551","9496.662","9924.383","9944.281","5836.607","6495.818","4669.372","5243.687","4467.788",
"전라남도","25-29세","비취업자(실업자+비경활)","명","11882.203","9183.877","9299.731","9595.734","9946.81","10119.023","6749.068","6548.689","5170.61","5572.747","4623.325",
"전라남도","25-29세","경력단절여성","명","8717.555","6913.973","6817","7479.172","6748.349","7111.504","4388.171","3993.741","3532.732","4057.285","2781.042",
"전라남도","25-29세","경제활동참가율","%","43.89281","49.42754","44.85256","46.9176","40.78119","42.69468","60.43847","55.38724","63.72235","48.08826","49.9",
"전라남도","25-29세","실업률","%","0","0","1.69119","1.18031",".32815","2.35855","10.23325",".65559","6.11132","6.77431","3.5",
"전라남도","25-29세","고용률","%","43.89281","49.42754","44.09402","46.36382","40.64737","41.6877","54.25365","55.02413","59.82807","44.83061","96.5",
"전라남도","25-29세","경력단절여성 비율 1","%","41.16387","38.07288","40.98087","41.80547","40.26741","40.98104","29.74378","27.42869","27.44678","40.16653","31.2",
"전라남도","25-29세","경력단절여성 비율 2","%","73.36649","75.28382","73.3032","77.94268","67.84435","70.27856","65.01892","60.98535","68.32329","72.80584","60.2",
"전라남도","30-34세","15-54세 기혼 여성","명","41460.602","42705.548","41486.121","37547.137","37693.219","35272.73","35119.07","33906.588","29857.232","30093.05","24306.087",
"전라남도","30-34세","경제활동인구","명","23295.931","20223.621","16844.634","16842.1","21641.749","15313.135","13552.605","17623.525","17090.297","16608.846","13052.516",
